budget,id,original_language,popularity,revenue,runtime,status,vote_average,vote_count,release_year,genres_count,keywords_count,production_companies_count,production_countries_count,spoken_languages_count
4.198495086010224,558,7,0.4292943313234322,4.307940750267375,0.8903227540554877,1,0.5088611561649554,2.941196775084663,2004,1,1,1,1,1
4.198495086010224,68721,7,1.766233409673316,6.9588451040741885,1.0230366968178968,1,0.5925790479598542,6.57437207875396,2013,1,1,1,1,1
4.198495086010224,12155,7,1.7928896824495533,5.792370569209894,0.049801116560229196,1,0.2577074807802585,3.203660275282846,2010,1,1,1,1,1
4.444085800836362,36668,7,-0.5543201695348827,2.3157613447480965,-0.1271508071229831,1,0.17398958898535907,2.2963790400298665,2006,1,1,1,1,1
4.198495086010224,62211,7,2.127855701943253,4.061031527357371,-0.1271508071229831,1,0.7600148315496523,2.2988092576242942,2013,1,1,1,1,1
2.9705415118795377,8373,7,0.014062102508142516,4.630532495419895,1.9077963152339583,1,-0.07716408639933783,1.982880970348703,2009,1,1,1,1,1
4.444085800836362,91314,7,2.997107602211042,6.197147821425159,2.5713660290460045,1,-0.24459986998913602,1.9480478514952404,2014,1,1,1,1,1
4.198495086010224,68728,7,0.8013351155515844,2.515398803468736,1.0230366968178968,1,-0.32831776178403477,2.300429402687246,2013,1,1,1,1,1
4.198495086010224,102382,7,2.1304874597784473,3.828643041824715,1.5538924678675337,1,0.34142537257515726,2.8261664756150884,2014,1,1,1,1,1
3.4617229415318125,20526,7,1.6440510070679495,1.9516202326205583,0.8018467922138814,1,0.17398958898535907,1.7422894285003683,2010,1,1,1,1,1
4.198495086010224,49013,7,0.8956711784754836,2.9328870550663857,-0.03867484528137695,1,-0.24459986998913602,1.0877508230678616,2011,1,1,1,1,1
4.198495086010224,44912,7,0.954962317142273,0.8449423340082178,0.3152290020850476,1,-0.8306251125534293,1.4555237523579085,2011,1,1,1,1,1
4.198495086010224,10193,7,1.2102822445860792,6.047090267781539,-0.17138878804378618,1,1.2623221823190462,3.164776793772004,2010,1,1,1,1,1
4.198495086010224,534,7,1.5833167944034778,1.7753138202332417,0.3594669830058507,1,-0.16088197819423655,1.4360820116024877,2009,1,1,1,1,1
3.9529043711840868,168259,7,2.5407556385178056,8.744703029614987,1.3327025632635183,1,1.0111685069343492,2.8237362580206606,2015,1,1,1,1,1
4.198495086010224,72190,7,1.8967690697993,2.7610166863457,0.4037049639266538,1,0.5088611561649554,3.944876641583271,2013,1,1,1,1,1
5.4264486601409105,127585,7,3.036034514654341,4.087457246664271,1.0672746777386999,1,1.1786042905241474,4.3272308764398835,2014,1,1,1,1,1
3.9529043711840868,54138,7,1.7853743753663276,2.3649242273554627,1.111512658659503,1,1.0948863987292488,3.0197738106378225,2013,1,1,1,1,1
4.075699728597155,81005,7,0.6870563162914691,0.7088360390104137,0.3152290020850476,1,-0.4957535453738329,1.5454418033517308,2013,1,1,1,1,1
1.8653832951619198,64682,7,1.2480227992603012,1.6505744211834277,1.5981304487883368,1,1.0111685069343492,2.4940367377099797,2013,1,1,1,1,1
2.9705415118795377,9543,7,1.278632916877385,1.5530200013819493,0.4037049639266538,1,0.09027169719046034,1.3178114220070098,2010,1,1,1,1,1
3.70731365635795,68726,7,1.1011389329323003,1.9979241887877093,1.0672746777386999,1,0.5088611561649554,3.324361082472751,2013,1,1,1,1,1
4.075699728597155,38356,7,0.22120616647338628,6.395759157265663,2.0847482389171708,1,0.006553805395560882,2.113302647916319,2011,1,1,1,1,1
3.8301090137710183,217,7,1.7031271101378376,4.325563505244465,0.6691328494514722,1,-0.32831776178403477,1.4620043326097156,2008,1,1,1,1,1
3.584518298944881,105864,7,0.9493078962412076,1.5331938339909832,-0.6137685972518169,1,0.42514326437005595,0.8471592812195268,2015,1,1,1,1,1
3.8301090137710183,62177,7,3.257189651843849,2.8047295370060534,-0.6137685972518169,1,0.5088611561649554,3.2004199851569424,2012,1,1,1,1,1
3.8301090137710183,188927,7,1.3786862988501933,1.604095692390278,0.6691328494514722,1,0.42514326437005595,1.5211396274074545,2016,1,1,1,1,1
3.70731365635795,10681,7,1.4113078055639172,2.6962099403747275,-0.39257869264780154,1,1.4297579659088444,4.541090024749515,2008,1,1,1,1,1
2.7249507970534004,5174,7,0.03393166198869625,1.0793505057627386,-0.7022445590934231,1,0.006553805395560882,0.07516015872301829,2007,1,1,1,1,1
4.198495086010224,14161,7,0.74754572596973,4.221274493117857,2.2617001626003828,1,-0.41203565357893424,3.412658988403621,2009,1,1,1,1,1
4.198495086010224,17979,7,0.573719794781436,1.4920965729716462,-0.4810546544894077,1,0.42514326437005595,0.32790278854349114,2009,1,1,1,1,1
3.609077444104709,76757,7,2.007861626802449,0.6247051885722683,0.7576088112930783,1,-0.7469072207585299,1.6831541337026295,2015,1,1,1,1,1
3.70731365635795,258489,7,0.6679405601509668,1.6855942988177053,0.09403909748103227,1,-0.4957535453738329,1.4093496180637837,2016,1,1,1,1,1
3.70731365635795,411,7,1.4427605257552645,4.093255460563108,1.5981304487883368,1,0.5088611561649554,1.5705540518274828,2005,1,1,1,1,1
3.658195513392722,246655,7,3.7022126878196757,2.8351371490736414,1.6423684297091399,1,0.2577074807802585,3.2652257876750124,2016,1,1,1,1,1
3.8301090137710183,155,7,5.212613321880689,5.6638232394144765,1.9962722770755645,1,1.76462953308844,9.163363889350855,2008,1,1,1,1,1
3.584518298944881,14160,7,2.2226420477096624,4.009075512895698,-0.4810546544894077,1,1.3460400741139456,5.006071657816666,2009,1,1,1,1,1
3.584518298944881,15512,7,0.46129323753023854,1.8376870692513962,-0.5695306163310139,1,-0.07716408639933783,0.5936065788675781,2009,1,1,1,1,1
2.7249507970534004,1726,7,3.119218556795395,3.0883881803336686,0.8460847731346846,1,1.0948863987292488,6.550069902809684,2008,1,1,1,1,1
3.4617229415318125,44826,7,0.34032086201195205,0.6356511195338838,0.8460847731346846,1,0.7600148315496523,1.1752386564672561,2011,1,1,1,1,1
3.4617229415318125,8487,7,0.605300040103119,0.8587811142486298,-0.03867484528137695,1,-0.8306251125534293,0.26714734868280055,1999,1,1,1,1,1
2.8477461544664693,1735,7,1.2115000985791133,1.9581657683728135,0.2267530402434415,1,-0.7469072207585299,0.5644439677344466,2008,1,1,1,1,1
3.584518298944881,297761,7,2.160905613882846,4.069876968927308,0.7133708303722753,1,-0.16088197819423655,5.482394306324481,2016,1,1,1,1,1
3.584518298944881,2698,7,0.17570873936552425,0.5572296719714828,-0.4810546544894077,1,-0.6631893289636311,0.37326685030614015,2007,1,1,1,1,1
3.658195513392722,137113,7,1.8220089159325876,1.7703289008624945,0.27099102116424456,1,1.2623221823190462,3.376205724487207,2014,1,1,1,1,1
3.584518298944881,9804,7,0.7276190835124225,1.1174000109856819,1.244226601421912,1,-0.16088197819423655,0.2444653178014761,1995,1,1,1,1,1
3.584518298944881,14869,7,0.35708741476552036,1.3522978408606048,0.49218092576825995,1,-0.41203565357893424,1.0302356733330744,2009,1,1,1,1,1
3.584518298944881,150540,7,3.3685137155230955,4.761421262560389,-0.5695306163310139,1,1.5971937494986426,4.7549491730591456,2015,1,1,1,1,1
3.584518298944881,278927,7,2.285425589532967,5.430417381914968,-0.03867484528137695,1,0.5088611561649554,1.7836031276056379,2016,1,1,1,1,1
4.198495086010224,10138,7,1.7542294506091072,3.326407550021197,0.7576088112930783,1,0.42514326437005595,4.9890601346556736,2010,1,1,1,1,1
3.4617229415318125,58595,7,1.7504190676107185,1.9303554335087598,0.8903227540554877,1,-0.24459986998913602,1.9666795197191855,2012,1,1,1,1,1
3.70731365635795,102651,7,2.801603153266201,4.153024677286772,-0.4368166735686046,1,0.7600148315496523,3.0829594680929406,2014,1,1,1,1,1
3.4617229415318125,119450,7,6.9876177883140285,3.858900531207301,1.0230366968178968,1,1.0111685069343492,3.0132932303860156,2014,1,1,1,1,1
-0.050224280481951246,79698,7,-0.5995524877077549,-0.5051619056043177,0.09403909748103227,1,-1.0817787879381262,-0.5315841673524118,2015,1,1,1,1,1
3.584518298944881,64686,7,0.6382240928803099,0.42189741214133164,0.536418906689063,1,-0.16088197819423655,0.5150295433144182,2013,1,1,1,1,1
3.4617229415318125,100402,7,1.5947073943677987,3.8842137361617337,1.2884645823427152,1,1.2623221823190462,4.110131438004349,2014,1,1,1,1,1
3.3389275841187436,10192,7,0.7087871705878269,4.11655383067918,-0.6137685972518169,1,-0.07716408639933783,1.027805455738647,2010,1,1,1,1,1
3.9529043711840868,158852,7,3.420548212203414,0.7792530661088438,1.0230366968178968,1,0.09027169719046034,1.7463397911577476,2015,1,1,1,1,1
3.3389275841187436,177572,7,5.728486987916096,3.4994122581791283,-0.21562676896458924,1,1.4297579659088444,4.410668347181899,2014,1,1,1,1,1
3.3389275841187436,82690,7,1.2840140561705775,2.3886139813005163,0.049801116560229196,1,0.8437327233445511,3.1429048354221556,2012,1,1,1,1,1
3.3389275841187436,5255,7,0.8119527692612931,1.373218437383252,-0.3041027308061954,1,0.2577074807802585,0.6349202779728477,2004,1,1,1,1,1
3.3389275841187436,47933,7,0.8576095634903785,1.887871653224818,0.5806568876098661,1,-0.9980608961432268,1.4587640424838122,2016,1,1,1,1,1
3.3389275841187436,10191,7,1.4387352014600465,2.5338844844694646,-0.39257869264780154,1,1.1786042905241474,2.8650499571259305,2010,1,1,1,1,1
4.198495086010224,296,7,1.5060629065732267,2.1661695177799203,0.09403909748103227,1,-0.16088197819423655,1.1768588015302077,2003,1,1,1,1,1
3.4617229415318125,118340,7,14.446969755076797,4.24384284669534,0.6248948685306691,1,1.5134758577037437,7.332599968215378,2014,1,1,1,1,1
3.3389275841187436,157336,7,22.089964164761508,3.6407445678848798,2.7483179527292165,1,1.6809116412935412,8.243931566125738,2014,1,1,1,1,1
3.216132226705675,27205,7,4.592143462216962,4.564428010502451,1.819320353392352,1,1.6809116412935412,10.580990819433636,2010,1,1,1,1,1
-0.344933138273316,315011,17,-0.3776812672068871,-0.03230553870641808,0.5806568876098661,1,0.34142537257515726,-0.4432862614215415,2016,1,1,1,1,1
5.4264486601409105,49051,7,2.7459338603210544,5.7654267098627265,2.7483179527292165,1,0.7600148315496523,6.16204516023274,2012,1,1,1,1,1
0.2199255058267998,9799,7,-0.458372486951763,0.7677669735104448,-0.03867484528137695,1,0.42514326437005595,2.217802004476707,2001,1,1,1,1,1
2.9705415118795377,4922,7,1.2188906152340824,1.5455122704739663,2.6156040099668076,1,1.0111685069343492,2.107632140195988,2008,1,1,1,1,1
3.216132226705675,49538,7,-0.5751401165716871,1.6664409323449334,1.111512658659503,1,0.8437327233445511,3.6378591521539145,2011,1,1,1,1,1
3.216132226705675,131634,7,3.3254017030297116,3.50753567264078,1.3327025632635183,1,0.42514326437005595,2.6682023319772927,2015,1,1,1,1,1
2.9705415118795377,27022,7,0.4428493065340969,0.8168937839321078,0.09403909748103227,1,-0.24459986998913602,0.6316799878469441,2010,1,1,1,1,1
3.216132226705675,503,7,-0.011270511594579634,0.6105016518432248,-0.3483407117269985,1,-0.4957535453738329,-0.08685434757215664,2006,1,1,1,1,1
3.4617229415318125,241259,7,1.0931457759522625,1.333267318787358,0.27099102116424456,1,0.34142537257515726,0.8382484833732922,2016,1,1,1,1,1
3.216132226705675,810,7,0.6756338114695463,4.4012336165426,-0.6137685972518169,1,-0.07716408639933783,1.2862185932794508,2007,1,1,1,1,1
3.216132226705675,68735,7,1.3093951090768117,2.158046109459261,0.7133708303722753,1,0.17398958898535907,1.278117867964692,2016,1,1,1,1,1
3.093336869292606,87101,7,5.675303161961533,2.2005807924240495,0.8460847731346846,1,-0.24459986998913602,2.3822467283663094,2015,1,1,1,1,1
3.093336869292606,10140,7,0.8854677221141697,2.047563735176876,0.27099102116424456,1,0.09027169719046034,0.6673231792318827,2010,1,1,1,1,1
2.7249507970534004,676,7,0.3996559445121676,2.2535002240988145,3.3676496856204596,1,0.42514326437005595,0.8917132704506999,2001,1,1,1,1,1
2.9705415118795377,1858,7,0.12498507654896458,3.85316001806721,1.6423684297091399,1,0.42514326437005595,2.7135663937399417,2007,1,1,1,1,1
3.093336869292606,1966,7,0.5509302021464102,0.522214915924348,3.013745838254035,1,-0.41203565357893424,0.19181060325554422,2004,1,1,1,1,1
2.9705415118795377,675,7,1.7807655222272456,5.256394804369851,1.3769405441843214,1,1.0948863987292488,3.891411854505863,2007,1,1,1,1,1
2.9705415118795377,674,7,2.507065334791095,4.996681810114674,2.2174621816795796,1,1.1786042905241474,3.983760123094113,2005,1,1,1,1,1
2.9705415118795377,8960,7,1.1085322471560646,3.326997330871546,-0.65800657817262,1,0.09027169719046034,1.8394981322774733,2008,1,1,1,1,1
2.9705415118795377,6479,7,1.5520251701680026,3.0894615520045434,-0.2598647498853923,1,0.6762969397547536,3.3721553618298277,2007,1,1,1,1,1
2.9705415118795377,118,7,1.0188585683786326,2.411617362735546,0.3594669830058507,1,0.5088611561649554,2.376576220645978,2005,1,1,1,1,1
2.9705415118795377,2062,7,1.3888859832086378,3.325114791419057,0.18251505932263842,1,1.1786042905241474,2.9800802565955045,2007,1,1,1,1,1
2.9705415118795377,272,7,2.9405190092999587,1.792911888423385,1.4654165060259277,1,1.1786042905241474,5.402197125708369,2005,1,1,1,1,1
2.9705415118795377,10527,7,0.7119253198082103,3.2033852029774414,-0.7907205209350292,1,0.09027169719046034,0.9071046485487415,2008,1,1,1,1,1
2.9705415118795377,18360,7,1.8950948034590938,2.0317196877632937,-0.08291282620218003,1,-0.16088197819423655,1.0375263261163574,2009,1,1,1,1,1
2.9705415118795377,2080,7,-0.48841045460030436,1.7858140748575682,0.005563135639426123,1,0.09027169719046034,2.6981750156419,2009,1,1,1,1,1
2.9705415118795377,605,7,1.628927413030773,2.1046872038489024,0.9787987158970938,1,0.2577074807802585,1.9488579240267163,2003,1,1,1,1,1
2.9705415118795377,109445,7,4.514869457038075,7.3198065519019435,-0.21562676896458924,1,1.0111685069343492,3.7302074207421643,2013,1,1,1,1,1
2.9705415118795377,604,7,1.54946363445289,4.03057278539224,1.3769405441843214,1,0.5088611561649554,2.2299530924488447,2003,1,1,1,1,1
3.4617229415318125,76338,7,2.4520311528290493,3.453145774343806,0.2267530402434415,1,0.5925790479598542,3.292768253745192,2013,1,1,1,1,1
2.9705415118795377,76341,7,12.97525808294475,1.8214040453225548,0.5806568876098661,1,0.9274506151394505,7.077427120800478,2015,1,1,1,1,1
2.9705415118795377,13448,7,1.4445304752349195,1.684798291181471,1.3769405441843214,1,0.34142537257515726,1.1655177860895456,2009,1,1,1,1,1
2.9705415118795377,10195,7,2.0432035334187937,2.25414916112296,0.3594669830058507,1,0.42514326437005595,4.72659663445749,2011,1,1,1,1,1
2.9705415118795377,13053,7,0.6397812699647849,1.3984226888615618,-0.39257869264780154,1,0.17398958898535907,0.858500296660189,2008,1,1,1,1,1
2.9705415118795377,19585,7,0.16402232007618678,1.2930300483975892,-0.8349585018558323,1,-0.8306251125534293,-0.14598964236989548,2009,1,1,1,1,1
2.9705415118795377,57165,7,0.7366512386827798,1.3432766195420172,-0.3483407117269985,1,-0.4957535453738329,0.600087159119385,2012,1,1,1,1,1
2.9705415118795377,62213,7,0.9057341905966344,1.0026182976546338,0.27099102116424456,1,-0.32831776178403477,1.3202416396014376,2012,1,1,1,1,1
2.9705415118795377,177677,7,2.92424322555303,3.6850218678044984,1.0672746777386999,1,0.8437327233445511,2.0525472080556284,2015,1,1,1,1,1
2.9705415118795377,7978,7,-0.008729973362105634,-0.5051619056043177,-0.21562676896458924,1,-0.4957535453738329,-0.11439681364233636,2010,1,1,1,1,1
2.9705415118795377,5559,7,0.24645651948020286,1.2609540271198154,-0.7022445590934231,1,-0.32831776178403477,0.38946830093565765,2007,1,1,1,1,1
2.9705415118795377,49444,7,0.9353001863861677,3.582848918624717,-0.7022445590934231,1,0.5088611561649554,0.9638097257520527,2011,1,1,1,1,1
2.9705415118795377,10196,7,0.3859084399883879,1.4507619257741429,-0.17138878804378618,1,-1.1654966797330248,0.37326685030614015,2010,1,1,1,1,1
2.9705415118795377,956,7,1.3072096734811147,1.9380317469230297,0.8460847731346846,1,0.34142537257515726,1.083700460410482,2006,1,1,1,1,1
2.9705415118795377,117251,7,0.550469986363011,0.7559935377657662,1.0672746777386999,1,0.2577074807802585,0.9727205235982873,2013,1,1,1,1,1
2.9705415118795377,50321,7,-0.2869771715456634,-0.265707699328876,-0.8349585018558323,1,-0.4957535453738329,-0.3979221996588925,2011,1,1,1,1,1
2.945982440396924,11619,7,0.03325128697116536,-0.10931777603959496,-0.9676724446182415,1,-0.07716408639933783,0.14887675908732287,2006,1,1,1,1,1
2.9705415118795377,266647,7,0.8343349541530888,0.2832697118934088,0.18251505932263842,1,-0.16088197819423655,0.21368256160539284,2015,1,1,1,1,1
2.8477461544664693,82703,7,0.5419940444490738,1.1707910831109725,-0.65800657817262,1,0.5088611561649554,0.12376451061157076,2014,1,1,1,1,1
3.584518298944881,652,7,1.4242720851252664,2.5494279057715517,2.4828900672043983,1,0.6762969397547536,1.6758634809193464,2004,1,1,1,1,1
2.8477461544664693,80321,7,0.7385861818546048,4.081675496764391,-0.6137685972518169,1,0.2577074807802585,0.9054845034857898,2012,1,1,1,1,1
2.7249507970534004,36669,7,1.0268363544469783,2.147569166039723,1.155750639580306,1,-0.24459986998913602,0.32547257094906357,2002,1,1,1,1,1
2.8231870829838552,43074,7,1.4058807735691496,0.902031063089757,0.4037049639266538,1,-0.6631893289636311,1.1760487289987318,2016,1,1,1,1,1
2.7249507970534004,95,7,1.162835132061845,2.8957166758033908,1.9520342961547614,1,0.2577074807802585,1.4514733897005292,1998,1,1,1,1,1
2.7249507970534004,608,7,2.195322908295879,2.2080437309380048,-0.8349585018558323,1,-0.07716408639933783,1.963439229593282,2002,1,1,1,1,1
1.0058157932704392,2310,7,0.4435046920326192,0.6968504995507184,0.3594669830058507,1,-0.4957535453738329,0.12214436554861902,2007,1,1,1,1,1
2.8477461544664693,140300,7,1.108204302939945,2.6953438455993317,-0.5252926354102108,1,0.5088611561649554,0.7394196345332354,2016,1,1,1,1,1
2.8477461544664693,56292,7,1.7691469675561964,3.761067248969188,1.155750639580306,1,0.5925790479598542,2.658481461599582,2011,1,1,1,1,1
2.8477461544664693,81188,7,1.2666302151474655,1.3797643661589813,-0.4368166735686046,1,0.8437327233445511,0.9978327720740394,2012,1,1,1,1,1
1.7425879377488511,7552,7,0.11526195331968546,0.7354787871077363,-0.7464825400142261,1,-0.16088197819423655,-0.05121115618721815,2005,1,1,1,1,1
2.7249507970534004,616,7,0.9696852930413836,2.2997912411962895,2.0847482389171708,1,1.0111685069343492,0.9759608137241909,2003,1,1,1,1,1
2.7249507970534004,147441,7,2.518035922235932,1.1408193463577956,1.9077963152339583,1,-0.41203565357893424,0.9970226995425636,2014,1,1,1,1,1
2.9705415118795377,13475,7,1.6384482626061918,1.8632985421764816,0.8903227540554877,1,1.0948863987292488,3.10078106378541,2009,1,1,1,1,1
2.7003917255707868,557,7,1.917757468197571,4.540943549912532,0.6248948685306691,1,0.5925790479598542,3.7059052447978877,2002,1,1,1,1,1
2.8477461544664693,82702,7,2.4744844714082865,3.235457723889902,-0.21562676896458924,1,1.2623221823190462,1.956958649341475,2014,1,1,1,1,1
2.7249507970534004,205584,7,1.092779042973305,0.4201680413057669,0.8903227540554877,1,-0.6631893289636311,0.47533598927210036,2016,1,1,1,1,1
2.602155439640332,10048,7,-0.11324717496367584,-0.032717335192068375,0.6248948685306691,1,-0.9980608961432268,-0.290992625504077,2005,1,1,1,1,1
2.479360082227263,13183,7,1.3612709616031236,0.6325119857798349,2.4828900672043983,1,0.7600148315496523,1.717987252556092,2009,1,1,1,1,1
2.7249507970534004,944,7,0.10572296669713739,1.2477510544631278,0.8903227540554877,1,0.17398958898535907,0.06219899821940429,1998,1,1,1,1,1
2.651273582605559,1927,7,0.4240170478425716,1.0015947846960038,1.3769405441843214,1,-0.6631893289636311,0.6827145573299243,2003,1,1,1,1,1
2.479360082227263,72559,7,1.189227270337167,1.778527259987803,0.13827707840183534,1,-0.5794714371687316,1.891342774291929,2013,1,1,1,1,1
2.479360082227263,7364,7,0.0035603750199472185,0.22727102727542128,0.7576088112930783,1,-0.32831776178403477,-0.20755515476206196,2005,1,1,1,1,1
2.651273582605559,2114,7,0.14404673588165143,0.017631962462820193,-0.03867484528137695,1,-0.16088197819423655,-0.20836522729353782,2001,1,1,1,1,1
2.7249507970534004,1771,7,1.666406285005945,1.7705040296660164,0.7576088112930783,1,0.42514326437005595,5.1494544958878965,2011,1,1,1,1,1
2.602155439640332,36643,7,0.5693229282036024,1.7168478877716247,0.9345607349762907,1,-0.07716408639933783,0.13915588870961237,1999,1,1,1,1,1
2.9705415118795377,8619,7,0.4866113294219143,0.7967965838690242,1.3769405441843214,1,0.6762969397547536,0.08083066644334941,2003,1,1,1,1,1
2.2337693674011256,50620,7,2.457924561545236,4.585720278270472,0.3594669830058507,1,0.006553805395560882,1.5089885394353164,2012,1,1,1,1,1
2.479360082227263,65759,7,-0.11689438740461429,0.4184829654438961,-0.3041027308061954,1,-0.24459986998913602,-0.2569695791820903,2011,1,1,1,1,1
2.9705415118795377,1724,7,1.301530703128042,0.5001925947717873,0.3152290020850476,1,0.006553805395560882,1.8881024841660257,2008,1,1,1,1,1
2.7249507970534004,267935,7,0.7134938129012929,0.6207618489579616,0.5806568876098661,1,-0.07716408639933783,0.2509458980532831,2016,1,1,1,1,1
2.602155439640332,281957,7,2.4877484680309503,2.76768275134358,2.173224200758777,1,1.0111685069343492,4.622097277897102,2015,1,1,1,1,1
2.602155439640332,77950,7,0.7315509250031988,1.2301023292318085,-0.4810546544894077,1,0.006553805395560882,0.3108912653824978,2013,1,1,1,1,1
2.602155439640332,44896,7,0.26470751252958535,1.0038308610451463,0.005563135639426123,1,0.42514326437005595,1.1023321286344272,2011,1,1,1,1,1
2.5284782251924907,270946,7,1.9763623852423824,1.7888184322650678,-0.65800657817262,1,0.34142537257515726,0.5312309939439357,2014,1,1,1,1,1
1.0058157932704392,2503,7,0.7509177708013607,2.2142174849070346,0.3594669830058507,1,1.0111685069343492,1.7803628374797342,2007,1,1,1,1,1
2.479360082227263,9502,7,1.9865047980239299,3.3743762430854503,-0.7464825400142261,1,0.6762969397547536,1.988551478069034,2008,1,1,1,1,1
2.479360082227263,102899,7,3.0993701833976233,2.6839286016230743,0.4479429448474569,1,0.7600148315496523,4.204099851655551,2015,1,1,1,1,1
2.479360082227263,101299,7,1.7231080694364613,4.698858545522911,1.730844391550746,1,1.0948863987292488,4.702294458513213,2013,1,1,1,1,1
2.602155439640332,228161,7,1.3195970252036207,1.7600719154864575,-0.5695306163310139,1,0.5925790479598542,0.671373541889262,2015,1,1,1,1,1
2.5284782251924907,74,7,0.8512286862700635,3.128704755491257,0.4037049639266538,1,0.09027169719046034,1.3218617846643894,2005,1,1,1,1,1
2.479360082227263,8961,7,0.5210530161201682,1.1734140603650975,1.775082372471549,1,0.17398958898535907,0.7078268058056764,2003,1,1,1,1,1
2.479360082227263,417859,7,-0.025571463239341934,2.9030116274872615,-0.7464825400142261,1,0.2577074807802585,-0.1937839217269721,2011,1,1,1,1,1
1.9881786525749885,27576,7,0.8592979748413444,1.296169519906186,-0.3041027308061954,1,0.09027169719046034,1.136355174956414,2010,1,1,1,1,1
